archetype,deck,list_id,source,date,event,pilot,camp,category,confidence,regime,origin,verifier,verdict,reason,verifier_reason
dimir,Dimir Midrange,modern-league-2026-07-0310847#Kuisteri,mtgo,2026-07-03,Modern League,Kuisteri,,false-negative,medium,post,pass2,keep,"in: under five off-colour cards, lands excluded, and no playset is a splash","angle 1: Dimir 60 on one Hallowed Fountain, no white spell main. Proposed rule: Off_colour floor of 3 plus the splash spells excluded: moves exactly 29 (27 store, 2 paper), 0 members out.","angle 1 verifier: Re-read: 4 Frog, 4 Riddler on 1 Hallowed Fountain, 3 Pest Control side, no white spell main; core overlap 0.90."
dimir,Dimir Midrange,modern-challenge-64-2026-07-0312846472#Bruskk,mtgo,2026-07-03,Modern Challenge 64,Bruskk,,false-negative,medium,post,pass2,keep,"in: under five off-colour cards, lands excluded, and no playset is a splash","angle 1: 30th. Frog and Riddler with Flow State and Preordain on one Steam Vents and one Thundering Falls, red cards (Meltdown, Fire Magic) in the sideboard only. Proposed rule: Off_colour floor of 3 plus the splash spells excluded: moves exactly 29 (27 store, 2 paper), 0 members out.","angle 1 verifier: Re-read: 30th, 4 Frog, 3 Riddler, 4 Flow State (8 members hold it) on 1 Steam Vents and 1 Thundering Falls, red only side (Meltdown 3, Fire Magic 2); core overlap 0.85."
dimir,Dimir Midrange,modern-league-2026-07-0510847#eneges,mtgo,2026-07-05,Modern League,eneges,,false-negative,medium,post,pass2,keep,"in: under five off-colour cards, lands excluded, and no playset is a splash","angle 1: eneges's Dimir 60 with a Jitte, this time on one Steam Vents and one Thundering Falls, no red spell main; core overlap 0.95. Proposed rule: Off_colour floor of 3 plus the splash spells excluded: moves exactly 29 (27 store, 2 paper), 0 members out.","angle 1 verifier: Re-read: eneges's Jitte list on 1 Steam Vents and 1 Thundering Falls, red only side (Meltdown 2, Fire Magic 2); core overlap 0.95 reproduced."
dimir,Dimir Midrange,modern-league-2026-07-1610847#noodlesguy,mtgo,2026-07-16,Modern League,noodlesguy,,false-negative,medium,post,pass2,keep,"in: under five off-colour cards, lands excluded, and no playset is a splash","angle 1: Dimir 60 on one Steam Vents and one Thundering Falls, no red spell main; core overlap 0.95. Proposed rule: Off_colour floor of 3 plus the splash spells excluded: moves exactly 29 (27 store, 2 paper), 0 members out.","angle 1 verifier: Re-read: 4 Frog, 2 Riddler, 1 Flow State on 1 Steam Vents and 1 Thundering Falls, no red card in the 75; core overlap 0.95 reproduced."
dimir,Dimir Midrange,modern-league-2026-07-2610847#Bl4ckdragon,mtgo,2026-07-26,Modern League,Bl4ckdragon,,false-negative,low,post,pass2,keep,"in: under five off-colour cards, lands excluded, and no playset is a splash","angle 1: Frog, 2 Riddler, 4 Nethergoyf, 4 Bauble on one Blood Crypt, the red cards (Pyroclasm, Abrade, Molten Collapse) all in the sideboard; 61 cards. Lower overlap than the rest of the group. Proposed rule: Off_colour floor of 3 plus the splash spells excluded: moves exactly 29 (27 store, 2 paper), 0 members out.","angle 1 verifier: Re-read: 61 cards, 4 Frog, 2 Riddler, 4 Nethergoyf (2 members hold it), 4 Bauble on 1 Blood Crypt, the red cards (Pyroclasm 2, Abrade, Molten Collapse) all in the sideboard; core overlap 0.70. Dimir with a Goyf package; the weakest of the 29, kept at low as the finder had it."
dimir,Dimir Midrange,modern-league-2026-08-0710847#littesir095,mtgo,2026-08-07,Modern League,littesir095,,false-negative,medium,post,pass2,keep,"in: under five off-colour cards, lands excluded, and no playset is a splash","angle 1: Dimir 60 on two Hallowed Fountain for sideboard Pest Control and Requiting Hex, no white spell main; core overlap 0.95. Proposed rule: Off_colour floor of 3 plus the splash spells excluded: moves exactly 29 (27 store, 2 paper), 0 members out.","angle 1 verifier: Re-read: 4 Frog, 4 Riddler on 2 Hallowed Fountain for 3 sideboard Pest Control, no white spell main; core overlap 0.95 reproduced. Two sources, still under the floor of 3."
dimir,Dimir Midrange,modern-league-2026-08-1110847#ipadkid,mtgo,2026-08-11,Modern League,ipadkid,,false-negative,medium,post,pass2,keep,"in: under five off-colour cards, lands excluded, and no playset is a splash","angle 1: ipadkid's league version of 11323 the day before: the same Dimir 60 on one Steam Vents, Meltdown in the sideboard only. Proposed rule: Off_colour floor of 3 plus the splash spells excluded: moves exactly 29 (27 store, 2 paper), 0 members out.","angle 1 verifier: ipadkid's league list the day before 11323: the same Dimir 60 on 1 Steam Vents, Meltdown 2 in the sideboard only, verified; core overlap 0.95."
dimir,Dimir Midrange,modern-challenge-96-2026-08-1212851623#ipadkid,mtgo,2026-08-12,Modern Challenge 96,ipadkid,,false-negative,medium,post,pass2,keep,"in: under five off-colour cards, lands excluded, and no playset is a splash","angle 1: 3rd place. 4 Frog, 4 Riddler, 4 Thoughtseize, 3 Fatal Push, 4 Force of Negation, 4 Spell Snare, 3 Bowmasters, 3 Subtlety, 2 Tamiyo, tripped by a single Steam Vents whose only red cards are 2 Meltdown in the sideboard; core overlap 0.95. Not the Grixis Frog deck the ruling names. Proposed rule: Read Dimir's off_colour only when the off-colour sources total 3 or more copies, and add Teferi, Time Raveler, Prismatic Ending, Pest Control, Ragavan, Kolaghan's Command, Bonecrusher Giant and March of Otherworldly Light to its excluded cards: moves exactly 29 lists in (27 store, 2 paper), 0 members out; the floor alone would move 55 (51 store, 4 paper), the other 26 casting those white or red spells main.","angle 1 verifier: Re-read: 3rd, 4 Frog, 4 Riddler, 4 Thoughtseize, 3 Push, 4 Force, 4 Spell Snare, 3 Bowmasters, 3 Subtlety, 2 Tamiyo; 1 Steam Vents, the only red cards 2 Meltdown in the sideboard, verified; core overlap 0.95 reproduced. Off_colour floor of 3 plus the seven splash spells excluded moves exactly 29 in (27 store, 2 paper), 0 out, as measured, and the set is exactly the finder's 29; the floor alone moves 55 (51 store, 4 paper). All 29 re-checked: no white, red or green spell in any mainboard."
dimir,Dimir Midrange,modern-league-2026-08-1210983#VizosMTG,mtgo,2026-08-12,Modern League,VizosMTG,,false-negative,medium,post,pass2,keep,"in: under five off-colour cards, lands excluded, and no playset is a splash","angle 1: VizosMTG's Dimir 60 on one Breeding Pool for 3 sideboard Culling Ritual, no green card main; core overlap 0.95. Proposed rule: Off_colour floor of 3 plus the splash spells excluded: moves exactly 29 (27 store, 2 paper), 0 members out.","angle 1 verifier: Re-read: 4 Frog, 3 Riddler on 1 Breeding Pool for 3 sideboard Culling Ritual, no green spell main; core overlap 0.95 reproduced."
dimir,Dimir Midrange,modern-league-2026-08-1310983#Ianmccririck,mtgo,2026-08-13,Modern League,Ianmccririck,,false-negative,medium,post,pass2,keep,"in: under five off-colour cards, lands excluded, and no playset is a splash","angle 1: Dimir 60 on one Hallowed Fountain and one Meticulous Archive, no white spell main. Proposed rule: Off_colour floor of 3 plus the splash spells excluded: moves exactly 29 (27 store, 2 paper), 0 members out.","angle 1 verifier: Re-read: 4 Frog, 3 Riddler on 1 Hallowed Fountain and 1 Meticulous Archive, 3 Pest Control side; core overlap 0.90."
dimir,Dimir Midrange,modern-league-2026-08-1410983#SlavSlays,mtgo,2026-08-14,Modern League,SlavSlays,,false-negative,medium,post,pass2,keep,"in: under five off-colour cards, lands excluded, and no playset is a splash","angle 1: SlavSlays's Dimir 60 on one Steam Vents, no red spell main. Proposed rule: Off_colour floor of 3 plus the splash spells excluded: moves exactly 29 (27 store, 2 paper), 0 members out.","angle 1 verifier: Re-read: 4 Frog, 4 Riddler on 1 Steam Vents, red only as 2 Meltdown side; core overlap 0.95."
dimir,Dimir Midrange,modern-league-2026-08-1910983#Auron12,mtgo,2026-08-19,Modern League,Auron12,,false-negative,medium,post,pass2,keep,"in: under five off-colour cards, lands excluded, and no playset is a splash","angle 1: 4 Frog, 4 Riddler, 4 Thoughtseize, 4 Push, 3 Force, 3 Bowmasters, 3 Subtlety, 2 Tamiyo, tripped by a single Hallowed Fountain for sideboard Pest Control; core overlap 1.00. Proposed rule: Off_colour floor of 3 plus the splash spells excluded: moves exactly 29 (27 store, 2 paper), 0 members out.","angle 1 verifier: Re-read: 4 Frog, 4 Riddler, 4 Thoughtseize, 4 Push, 3 Force, 3 Bowmasters, 3 Subtlety, 2 Tamiyo on 1 Hallowed Fountain for 3 sideboard Pest Control; core overlap 1.00 reproduced."
dimir,Dimir Midrange,modern-league-2026-08-2310983#WUMBOCHARM,mtgo,2026-08-23,Modern League,WUMBOCHARM,,false-negative,medium,post,pass2,keep,"in: under five off-colour cards, lands excluded, and no playset is a splash","angle 1: Dimir 60 on one Hallowed Fountain and one Meticulous Archive, no white spell main. Proposed rule: Off_colour floor of 3 plus the splash spells excluded: moves exactly 29 (27 store, 2 paper), 0 members out.","angle 1 verifier: Re-read: 4 Frog, 3 Riddler on 1 Hallowed Fountain and 1 Meticulous Archive, white only side; core overlap 0.95 reproduced."
dimir,Dimir Midrange,modern-challenge-96-2026-08-2412852762#VizosMTG,mtgo,2026-08-24,Modern Challenge 96,VizosMTG,,false-negative,medium,post,pass2,keep,"in: under five off-colour cards, lands excluded, and no playset is a splash","angle 1: 17th. 4 Frog, 3 Riddler, 4 Thoughtseize, 4 Push, 3 Counterspell, 3 Tamiyo, 3 Subtlety, tripped by one Steam Vents with Meltdown in the sideboard only; core overlap 0.95. Proposed rule: Off_colour floor of 3 plus the splash spells excluded: moves exactly 29 (27 store, 2 paper), 0 members out.","angle 1 verifier: Re-read: 17th, 4 Frog, 3 Riddler on 1 Steam Vents, Meltdown 2 side only, no red spell main; core overlap 0.95 reproduced."
dimir,Dimir Midrange,melee:1488d025-4e47-440d-a409-b4b100dd98d7,melee,2026-08-29,Spotlight Brisbane,Viraz,,false-negative,medium,post,pass2,keep,"in: under five off-colour cards, lands excluded, and no playset is a splash","angle 1: 352nd at Brisbane: Frog and Riddler on one Hallowed Fountain and one Meticulous Archive, no white spell main. Proposed rule: Off_colour floor of 3 plus the splash spells excluded: moves exactly 29 (27 store, 2 paper), 0 members out. Also raised by angle 5: Registered Dimir Midrange, 3-6-0, 352nd. Stock Dimir Midrange mainboard (4 Frog, 3 Riddler, 4 Thoughtseize, 4 Push, 4 Counterspell, 3 Force of Negation, 3 Subtlety, 3 Bowmasters, 2 Kaito, 2 Tamiyo, 3 Spell Snare) at 0.95 overlap with the MTGO core (19 of 20 cards), turned away by 1 Hallowed Fountain and 1 Meticulous Archive that cast nothing in the mainboard: the white cards are the sideboard's 1 Teferi and 1 Clarion Conqueror. The same shape sits in the store: 23 MTGO Frog-Riddler lists hold one or two off-colour sources and no mainboard nonland outside the Dimir members' vocabulary (14 on Fountain and/or Archive, 7 on Vents and/or Falls, 1 Blood Crypt, 1 Breeding Pool), against 313 store lists with an off-colour source that also cast an off-colour spell (Spezzagatti23's white-splash lists with Pest Control and Prismatic Ending, the Grixis lists with Kolaghan's Command) and stay out. A source floor cannot separate them: the white-splash lists sit at two sources too. Proposed rule: Read Dimir's colour on mainboard spells rather than sources, the way Jeskai is read: a list on Frog and Riddler with off-colour sources stays in when its mainboard holds no white, red or green nonland card (encoded as an excluded list of the splash spells seen: Teferi, Time Raveler; Prismatic Ending; Pest Control; March of Otherworldly Light; Kolaghan's Command; Ragavan; Bonecrusher Giant; Shoot the Sheriff, plus the Plains/Mountain/Forest basics as they stand). Measured with the member vocabulary as the colour proxy: moves 23 store lists and 2 paper lists (this one and Hedron's Dallas list) into Dimir, 0 members out.","angle 1 verifier: Re-read: 352nd at Brisbane, 4 Frog, 3 Riddler on 1 Hallowed Fountain and 1 Meticulous Archive, white only side (Pest Control 2, Clarion, Teferi); core overlap 0.95."
dimir,Dimir Midrange,modern-challenge-64-2026-08-3112853210#TeamGreed,mtgo,2026-08-31,Modern Challenge 64,TeamGreed,,false-negative,medium,post,pass2,keep,"in: under five off-colour cards, lands excluded, and no playset is a splash","angle 1: 27th. TeamGreed's Dimir 60 on one Hallowed Fountain and one Meticulous Archive, no white spell main; core overlap 0.95. Proposed rule: Off_colour floor of 3 plus the splash spells excluded: moves exactly 29 (27 store, 2 paper), 0 members out.","angle 1 verifier: Re-read: 27th, 4 Frog, 4 Riddler on 1 Hallowed Fountain and 1 Meticulous Archive, white only in the sideboard (Teferi, Pest Control, High Noon); core overlap 0.95 reproduced."
dimir,Dimir Midrange,melee:177c2d84-03f2-41d8-8660-b4bc00602eba,melee,2026-09-05,Spotlight Dallas,Hedron,,false-negative,medium,post,pass2,keep,"in: under five off-colour cards, lands excluded, and no playset is a splash","angle 1: 53rd at Dallas: Frog and Riddler on one Steam Vents, no red spell main. Proposed rule: Off_colour floor of 3 plus the splash spells excluded: moves exactly 29 (27 store, 2 paper), 0 members out. Also raised by angle 5: Registered Dimir Midrange, 10-4-1, 53rd of 928, the best-placed Frog-Riddler list the rule turns away at Dallas. Holds every card of the MTGO Dimir core (overlap 1.0, 20 of 20: 4 Frog, 3 Riddler, 4 Thoughtseize, 4 Push, 3 Counterspell, 3 Force of Negation, 3 Subtlety, 3 Spell Snare, 2 Kaito, 2 Tamiyo, 2 Bowmasters, 2 Murktide) and one Steam Vents whose only red cards are the sideboard's 2 Fire Magic and 2 Meltdown, the single-Vents-for-the-sideboard pattern the Prowess heuristic already names. Four store Dimir-shaped lists (ipadkid 11323 and 21558, VizosMTG 11417, SlavSlays 21741) run exactly one Steam Vents the same way and are outside too. Proposed rule: Same rule as Viraz: Dimir colour read on mainboard spells, sources kept only as a tiebreak. Moves 23 store and 2 paper lists in (this is one of the two), 0 out.","angle 1 verifier: Re-read: 53rd at Dallas, 4 Frog, 3 Riddler on 1 Steam Vents, red only side (Fire Magic 2, Meltdown 2); core overlap 1.00."
dimir,Dimir Midrange,modern-challenge-96-2026-09-0912853726#Andeloth,mtgo,2026-09-09,Modern Challenge 96,Andeloth,,false-negative,medium,post,pass2,keep,"in: under five off-colour cards, lands excluded, and no playset is a splash","angle 1: 17th. Frog and Riddler with 4 Archmage's Charm and 4 Namor (both blue) on one Steam Vents and no red card main. Proposed rule: Off_colour floor of 3 plus the splash spells excluded: moves exactly 29 (27 store, 2 paper), 0 members out.","angle 1 verifier: Re-read: 17th, 61 cards, 4 Frog, 3 Riddler, 4 Archmage's Charm, 4 Namor, 4 Disrupting Shoal (all blue) on 1 Steam Vents, red only as 2 Meltdown side; core overlap 0.65, a heavier blue build but Dimir."
dimir,Dimir Midrange,modern-challenge-32-2026-09-0912853724#TeamGreed,mtgo,2026-09-09,Modern Challenge 32,TeamGreed,,false-negative,medium,post,pass2,keep,"in: under five off-colour cards, lands excluded, and no playset is a splash","angle 1: 24th. 4 Frog, 4 Riddler, 4 Thoughtseize, 4 Push, 3 Force, 3 Bowmasters, 3 Subtlety, 2 Tamiyo, tripped by a single Hallowed Fountain whose only white cards are 2 Teferi and 2 High Noon in the sideboard; core overlap 0.95. Proposed rule: Off_colour floor of 3 plus the splash spells excluded: moves exactly 29 (27 store, 2 paper), 0 members out.","angle 1 verifier: Re-read: 24th, 4 Frog, 4 Riddler, 4 Thoughtseize, 4 Push, 3 Force, 3 Bowmasters, 3 Subtlety, 2 Tamiyo on 1 Hallowed Fountain, white only as 2 Teferi and 2 High Noon side; core overlap 0.95 reproduced."
jeskai,Jeskai Control,modern-league-2026-05-3110628#Valident,mtgo,2026-05-31,Modern League,Valident,,false-negative,low,post,pass2,keep,in: UWr Control is the Teferi and Wrath shell on any engine; Discharge names the Jeskai version,"angle 1: Valident's Flow State Chant build, no Consult. Proposed rule: Drop Consult from the Jeskai signature: moves 39 store lists, 13 not the deck; flagged for a ruling.","angle 1 verifier: Counts re-measured: Flow 4, Narset 4, Chant 4, Discharge 4, Teferi 4, Wrath 2, Counterspell 4, Consult 0; core overlap 0.76. Same standing as 7586."
jeskai,Jeskai Control,modern-league-2026-06-0110628#Valident,mtgo,2026-06-01,Modern League,Valident,,false-negative,low,post,pass2,keep,in: UWr Control is the Teferi and Wrath shell on any engine; Discharge names the Jeskai version,"angle 1: Valident's Flow State Chant build, no Consult. Proposed rule: Drop Consult from the Jeskai signature: moves 39 store lists, 13 not the deck; flagged for a ruling.","angle 1 verifier: Counts re-measured: Flow 4, Narset 4, Chant 4, Discharge 4, Teferi 4, Wrath 2, Counterspell 4, Consult 0; core overlap 0.76. Same standing as 7586."
jeskai,Jeskai Control,modern-challenge-64-2026-06-0212843449#Valident,mtgo,2026-06-02,Modern Challenge 64,Valident,,false-negative,low,post,pass2,keep,in: UWr Control is the Teferi and Wrath shell on any engine; Discharge names the Jeskai version,"angle 1: 9th. Jeskai control on the Chant and Scepter plan with Flow State as the draw engine: 4 Flow State, 4 Narset, 4 Orim's Chant, 4 Discharge, 4 Teferi, 2 Wrath, 4 Counterspell, 4 Lórien Revealed, 4 Prismatic Ending, no Consult (142 of 148 members run it at 3 or 4). Valident's build across 13 of his lists, copied by Tessepia, iSteze and mtjesus_. Proposed rule: Dropping Consult the Star Charts from the Jeskai signature moves 39 store lists in (0 paper, 0 members out), 26 of them this Flow State or Thundertrap Trainer control cluster and 13 not the deck (Jeskai Phelia and Ragavan midrange 3652, 4593, 7406, 16185, 16205, 16652, 18289, 18774, 19350, 20029; Ponza 8622, 19874; Zoo 20360). No exclusion set removes the 13 without dropping members, so the cluster is flagged for a ruling on whether the Consult-less Chant build is the deck.","angle 1 verifier: Re-read: 9th, 4 Flow State, 4 Narset, 4 Orim's Chant, 4 Discharge, 4 Teferi, 4 Counterspell, 4 Lórien Revealed, 4 Prismatic Ending, 2 Supreme Verdict, 2 Wrath, 2 Day's Undoing, no Consult, no Scepter; core overlap 0.76. Consult sits in all 148 members, Chant in 137, Narset in 104, Flow State in 3. Dropping Consult moves 39 store lists in, 0 paper, 0 out, as measured, and the 13 non-candidates are exactly the finder's (Jeskai Phelia and Ragavan midrange 3652, 4593, 7406, 16185, 16205, 16652, 18289, 18774, 19350, 20029, Ponza 8622 and 19874, Zoo 20360), verified. Jeskai control on the Chant plan; whether the Consult-less build is the deck is a ruling, so kept at low."
jeskai,Jeskai Control,modern-challenge-64-2026-06-0312843459#Valident,mtgo,2026-06-03,Modern Challenge 64,Valident,,false-negative,low,post,pass2,keep,in: UWr Control is the Teferi and Wrath shell on any engine; Discharge names the Jeskai version,"angle 1: 21st. Valident's Flow State Chant build, no Consult. Proposed rule: Drop Consult from the Jeskai signature: moves 39 store lists, 13 not the deck; flagged for a ruling.","angle 1 verifier: Counts re-measured: 21st, Flow 4, Narset 4, Chant 4, Discharge 4, Teferi 4, Wrath 2, Counterspell 4, Consult 0; core overlap 0.76. Same standing as 7586."
jeskai,Jeskai Control,modern-challenge-32-2026-06-0612843794#LukeBrandes,mtgo,2026-06-06,Modern Challenge 32,LukeBrandes,,false-negative,low,post,pass2,keep,in: UWr Control is the Teferi and Wrath shell on any engine; Discharge names the Jeskai version,"angle 1: 32nd. 4 Flow State, 3 Narset, 4 Chant, 2 Discharge, 3 Teferi, 2 Wrath, 3 Solitude, 3 Counterspell, 4 Lórien Revealed, no Consult; core overlap 0.86. Proposed rule: Drop Consult from the Jeskai signature: moves 39 store lists, 13 not the deck; flagged for a ruling.","angle 1 verifier: Counts re-measured: 32nd, Flow 4, Narset 3, Chant 4, Scepter 1, Discharge 2, Teferi 3, Wrath 2, Solitude 3, Counterspell 3, Consult 0; core overlap 0.86. Same standing as 7586."
jeskai,Jeskai Control,modern-league-2026-06-0710628#Tessepia,mtgo,2026-06-07,Modern League,Tessepia,,false-negative,low,post,pass2,keep,in: UWr Control is the Teferi and Wrath shell on any engine; Discharge names the Jeskai version,"angle 1: Valident's Flow State Chant build under another name: 4 Flow State, 4 Narset, 4 Chant, 4 Discharge, 4 Counterspell, no Consult. Proposed rule: Drop Consult from the Jeskai signature: moves 39 store lists, 13 not the deck; flagged for a ruling.","angle 1 verifier: Counts re-measured: Flow 4, Narset 4, Chant 4, Discharge 4, Teferi 4, Wrath 2, Counterspell 4, Consult 0; core overlap 0.76, Valident's build under Tessepia's name. Same standing as 7586."
jeskai,Jeskai Control,modern-league-2026-06-0810628#Valident,mtgo,2026-06-08,Modern League,Valident,,false-negative,low,post,pass2,keep,in: UWr Control is the Teferi and Wrath shell on any engine; Discharge names the Jeskai version,"angle 1: Valident's Flow State Chant build, no Consult. Proposed rule: Drop Consult from the Jeskai signature: moves 39 store lists, 13 not the deck; flagged for a ruling.","angle 1 verifier: Counts re-measured: Flow 4, Narset 4, Chant 4, Discharge 4, Teferi 4, Wrath 4, Consult 0; core overlap 0.67. Same standing as 7586."
jeskai,Jeskai Control,modern-league-2026-06-0910628#Evariel,mtgo,2026-06-09,Modern League,Evariel,,false-negative,low,post,pass2,keep,in: UWr Control is the Teferi and Wrath shell on any engine; Discharge names the Jeskai version,"angle 1: 3 Flow State, 3 Narset, 4 Chant, 2 Discharge, 3 Teferi, 2 Wrath, 3 Solitude, 4 Counterspell, no Consult; core overlap 0.90, the highest of the Consult-less lists. Evariel's other lists (9130, 11151, 11439, 18443, 19900, 20214, 21939) drop Discharge too and are Azorius. Proposed rule: Drop Consult from the Jeskai signature: moves 39 store lists, 13 not the deck; flagged for a ruling.","angle 1 verifier: Re-read: 3 Flow State, 3 Narset, 4 Chant, 1 Scepter, 2 Discharge, 3 Teferi, 2 Wrath, 3 Solitude, 4 Counterspell, 2 Supreme Verdict, no Consult; core overlap 0.90 reproduced, the highest of the Consult-less lists. Same standing as 7586."
jeskai,Jeskai Control,modern-league-2026-06-1010628#Valident,mtgo,2026-06-10,Modern League,Valident,,false-negative,low,post,pass2,keep,in: UWr Control is the Teferi and Wrath shell on any engine; Discharge names the Jeskai version,"angle 1: Valident's Flow State Chant build, no Consult. Proposed rule: Drop Consult from the Jeskai signature: moves 39 store lists, 13 not the deck; flagged for a ruling.","angle 1 verifier: Counts re-measured: Flow 4, Narset 4, Chant 4, Discharge 4, Teferi 4, Wrath 4, Consult 0; core overlap 0.67. Same standing as 7586."
jeskai,Jeskai Control,modern-league-2026-06-1310628#iSteze,mtgo,2026-06-13,Modern League,iSteze,,false-negative,low,post,pass2,keep,in: UWr Control is the Teferi and Wrath shell on any engine; Discharge names the Jeskai version,"angle 1: Valident's Flow State Chant build under another name, no Consult. Proposed rule: Drop Consult from the Jeskai signature: moves 39 store lists, 13 not the deck; flagged for a ruling.","angle 1 verifier: Counts re-measured: Flow 4, Narset 4, Chant 4, Discharge 4, Teferi 4, Wrath 4, Consult 0; core overlap 0.67. Same standing as 7586."
jeskai,Jeskai Control,modern-league-2026-06-1510628#Valident,mtgo,2026-06-15,Modern League,Valident,,false-negative,low,post,pass2,keep,in: UWr Control is the Teferi and Wrath shell on any engine; Discharge names the Jeskai version,"angle 1: Valident's Flow State Chant build, no Consult. Proposed rule: Drop Consult from the Jeskai signature: moves 39 store lists, 13 not the deck; flagged for a ruling.","angle 1 verifier: Counts re-measured: Flow 4, Narset 4, Chant 4, Discharge 4, Teferi 4, Wrath 4, Consult 0; core overlap 0.67. Same standing as 7586."
jeskai,Jeskai Control,modern-league-2026-06-1610628#Valident,mtgo,2026-06-16,Modern League,Valident,,false-negative,low,post,pass2,keep,in: UWr Control is the Teferi and Wrath shell on any engine; Discharge names the Jeskai version,"angle 1: Valident's Flow State Chant build, no Consult. Proposed rule: Drop Consult from the Jeskai signature: moves 39 store lists, 13 not the deck; flagged for a ruling.","angle 1 verifier: Counts re-measured: Flow 4, Narset 4, Chant 4, Discharge 4, Teferi 4, Wrath 4, Consult 0; core overlap 0.67. Same standing as 7586."
jeskai,Jeskai Control,modern-challenge-64-2026-06-1912844843#Valident,mtgo,2026-06-19,Modern Challenge 64,Valident,,false-negative,low,post,pass2,keep,in: UWr Control is the Teferi and Wrath shell on any engine; Discharge names the Jeskai version,"angle 1: 21st. Valident's Flow State Chant build, no Consult, no Counterspell. Proposed rule: Drop Consult from the Jeskai signature: moves 39 store lists, 13 not the deck; flagged for a ruling.","angle 1 verifier: Counts re-measured: 21st, Flow 4, Narset 4, Chant 4, Discharge 4, Teferi 4, Wrath 4, no Counterspell, Consult 0; core overlap 0.67. Same standing as 7586."
jeskai,Jeskai Control,modern-league-2026-06-2410847#mtjesus_,mtgo,2026-06-24,Modern League,mtjesus_,,false-negative,low,post,pass2,keep,in: UWr Control is the Teferi and Wrath shell on any engine; Discharge names the Jeskai version,"angle 1: Valident's Flow State Chant build under another name, no Consult. Proposed rule: Drop Consult from the Jeskai signature: moves 39 store lists, 13 not the deck; flagged for a ruling.","angle 1 verifier: Counts re-measured: Flow 4, Narset 4, Chant 4, Discharge 4, Teferi 4, Wrath 4, Counterspell 2, Consult 0; core overlap 0.62. Same standing as 7586."
jeskai,Jeskai Control,modern-league-2026-06-2410847#Valident,mtgo,2026-06-24,Modern League,Valident,,false-negative,low,post,pass2,keep,in: UWr Control is the Teferi and Wrath shell on any engine; Discharge names the Jeskai version,"angle 1: Valident's Flow State Chant build, no Consult. Proposed rule: Drop Consult from the Jeskai signature: moves 39 store lists, 13 not the deck; flagged for a ruling.","angle 1 verifier: Counts re-measured: Flow 4, Narset 4, Chant 4, Discharge 4, Teferi 4, Wrath 4, Counterspell 2, Consult 0; core overlap 0.62. Same standing as 7586."
jeskai,Jeskai Control,modern-challenge-64-2026-06-3012845711#Valident,mtgo,2026-06-30,Modern Challenge 64,Valident,,false-negative,low,post,pass2,keep,in: UWr Control is the Teferi and Wrath shell on any engine; Discharge names the Jeskai version,"angle 1: 9th. Valident's Flow State Chant build: 4 Flow State, 4 Narset, 4 Chant, 4 Discharge, 4 Teferi, Wrath, 2 Counterspell, no Consult. Proposed rule: Drop Consult from the Jeskai signature: moves 39 store lists, 13 not the deck; flagged for a ruling.","angle 1 verifier: Counts re-measured: 9th, Flow 4, Narset 4, Chant 4, Discharge 4, Teferi 4, Wrath 4, Counterspell 2, Consult 0; core overlap 0.71. Same standing as 7586."
jeskai,Jeskai Control,modern-league-2026-07-0610847#Valident,mtgo,2026-07-06,Modern League,Valident,,false-negative,low,post,pass2,keep,in: UWr Control is the Teferi and Wrath shell on any engine; Discharge names the Jeskai version,"angle 1: Valident's Flow State Chant build, no Consult. Proposed rule: Drop Consult from the Jeskai signature: moves 39 store lists, 13 not the deck; flagged for a ruling.","angle 1 verifier: Counts re-measured: Flow 4, Narset 4, Chant 4, Discharge 4, Teferi 4, Wrath 4, Counterspell 2, Consult 0; core overlap 0.71. Same standing as 7586."
jeskai,Jeskai Control,modern-league-2026-07-1810847#IlProfessore,mtgo,2026-07-18,Modern League,IlProfessore,,false-negative,low,post,pass2,keep,in: UWr Control is the Teferi and Wrath shell on any engine; Discharge names the Jeskai version,"angle 1: IlProfessore's Thundertrap and Stock Up build, no Consult. Proposed rule: Drop Consult from the Jeskai signature: moves 39 store lists, 13 not the deck; flagged for a ruling.","angle 1 verifier: Counts re-measured: Trainer 4, Stock Up 3, Narset 4, Chant 4, Discharge 4, Teferi 4, Wrath 4, Consult 0; core overlap 0.76. Same standing as 9243."
jeskai,Jeskai Control,modern-challenge-64-2026-07-2612848217#IlProfessore,mtgo,2026-07-26,Modern Challenge 64,IlProfessore,,false-negative,low,post,pass2,keep,in: UWr Control is the Teferi and Wrath shell on any engine; Discharge names the Jeskai version,"angle 1: 9th. Jeskai control on Thundertrap Trainer and Stock Up: 4 Trainer, 3 Stock Up, 4 Narset, 4 Chant, 4 Discharge, 4 Teferi, 4 Wrath, 4 Solitude, no Consult. Proposed rule: Drop Consult from the Jeskai signature: moves 39 store lists, 13 not the deck; flagged for a ruling.","angle 1 verifier: Re-read: 9th, 4 Thundertrap Trainer (0 members), 3 Stock Up (21 members), 4 Narset, 4 Chant, 4 Discharge, 4 Teferi, 4 Wrath, 4 Solitude, 2 Supreme Verdict, no Consult; core overlap 0.76. The Chant and Narset plan with Trainer and Stock Up as the draw engine. Same standing as 7586."
